"SL No.","UPC Code","Item Name","Category Name","Last Purchase Price","Last Sale Price","Company Name","Stock Quantity","Total Quantity"
5683,8801887702887,"sammi mango juice 240ml","Bevarage And  Tobaco",65,85,"Al-Madina Pvt Ltd",9,9
5684,8801887702849,"Sammi Orange Juice 240ml","Bevarage And  Tobaco",65,85,"Al-Madina Pvt Ltd",19,19
5685,8801887702856,"Sammi red grape 240ml ","Bevarage And  Tobaco",65,85,"Al-Madina Pvt Ltd",24,24
5686,8801887800996,"Sammi White Grape Juice 240 ml","Bevarage And  Tobaco",65,85,"Home Plus Own Collection",37,37
5687,8513690101251,"Sandalina Sandal & Moisture 75 g","Bevarage And  Tobaco",18,25,"Kohinoor Chemical company Ltd",45,45
5688,8513692165459,"Sandalina Sandal soap 150 g","Personal Care",37.5,45,"Kohinoor Chemical company Ltd",19,19
5689,8513692165404,"Sandalina soap 125gm","Personal Care",0,0,"Kohinoor Chemical company Ltd",0,0
5690,11711092285400,"Sanduice pcs ","Fast Food ",28,35,"Roshmela food products",0,0
5691,8851427009709,"Sanil Whitening Boddy Lotion 180ml","Personal Care",350,525,"Japan Beauty Cosmetics ",3,3
5692,11710262270100,"Satr Line chiffen Cake box","Package Food",78,100,"Star Line Food Product Ltd",28,28
5693,8139003001737,"Savlon Active Anti Septic Soap 75g","Personal Care",39,46,"ACI Limited",19,19
5694,8139003001010,"Savlon Active Antiseptic Soap75g","Personal Care",25,30,"ACI Limited",1,1
5695,8139003000983,"savlon active soap 100gm","Personal Care",32.92,36,"ACI Limited",18,18
5696,8139003001003,"savlon active soap 75g","Personal Care",25,30,"ACI Limited",0,0
5697,813903000639,"Savlon Aloe Vera Antiseptic Handwash  200 ml","Home care",47,55,"ACI Limited",2,2
5698,813903000615,"Savlon Aloe Vera Antiseptic Handwash 250ml","Home care",77,90,"ACI Limited",12,12
